keypoints,label
"(5482.8759765625, 1698.8646240234375)",12
"(4979.93603515625, 1696.0235595703125)",12
"(5170.96533203125, 1695.9853515625)",12
"(5447.58544921875, 1694.3460693359375)",12
"(1303.6943359375, 1692.2615966796875)",0
"(1753.713134765625, 1692.2896728515625)",0
"(1498.6177978515625, 1691.6309814453125)",0
"(5097.9462890625, 1689.282470703125)",12
"(5746.73974609375, 1688.3094482421875)",11
"(906.21435546875, 1687.638427734375)",0
"(5290.4443359375, 1688.769287109375)",12
"(1470.533447265625, 1687.949462890625)",0
"(5053.732421875, 1682.4769287109375)",12
"(4044.29296875, 1679.912109375)",12
"(1244.0166015625, 1679.846923828125)",0
"(1885.4964599609375, 1677.9549560546875)",0
"(5216.052734375, 1680.154296875)",12
"(4665.00732421875, 1674.569580078125)",12
"(4985.900390625, 1671.099365234375)",12
"(1846.453369140625, 1669.987548828125)",0
"(5175.0556640625, 1671.78564453125)",12
"(4161.03076171875, 1668.177490234375)",12
"(1389.2882080078125, 1670.0181884765625)",0
"(5646.71044921875, 1668.23876953125)",11
"(4940.99755859375, 1664.580810546875)",12
"(1363.6365966796875, 1664.665283203125)",0
"(5103.3544921875, 1664.3743896484375)",12
"(1757.121826171875, 1664.54296875)",0
"(5255.41650390625, 1662.125244140625)",12
"(409.3974609375, 1662.2783203125)",0
"(5411.18310546875, 1662.307861328125)",12
"(4910.34912109375, 1661.14306640625)",12
"(1537.345703125, 1656.05908203125)",0
"(1723.793212890625, 1659.6402587890625)",0
"(1574.6566162109375, 1657.7791748046875)",0
"(1338.64697265625, 1659.3902587890625)",0
"(5500.27685546875, 1658.027099609375)",12
"(4088.51953125, 1658.920654296875)",12
"(5880.42333984375, 1655.8927001953125)",11
"(751.7788696289062, 1655.587158203125)",0
"(5455.22998046875, 1654.8421630859375)",12
"(722.8130493164062, 1650.50146484375)",0
"(5371.3251953125, 1650.7265625)",12
"(1480.8209228515625, 1651.423828125)",0
"(4867.75634765625, 1650.4727783203125)",12
"(4831.41943359375, 1647.715576171875)",12
"(1887.470703125, 1651.664306640625)",0
"(1083.609375, 1648.950927734375)",0
"(4555.14111328125, 1647.169189453125)",12
"(1850.1068115234375, 1643.5914306640625)",0
"(5969.1552734375, 1645.4593505859375)",11
"(5140.24169921875, 1645.48291015625)",12
"(695.0682983398438, 1645.487060546875)",0
"(3656.0947265625, 1643.3753662109375)",12
"(5289.1015625, 1639.8214111328125)",12
"(5687.99560546875, 1639.42626953125)",11
"(1429.811767578125, 1639.337646484375)",0
"(495.1604309082031, 1640.35205078125)",0
"(5109.44775390625, 1640.18310546875)",12
"(5770.1572265625, 1634.771728515625)",11
"(5414.34716796875, 1636.1864013671875)",12
"(5262.529296875, 1635.8944091796875)",12
"(4124.0673828125, 1637.7686767578125)",12
"(4907.958984375, 1634.494140625)",12
"(1612.7469482421875, 1633.9954833984375)",0
"(637.3953247070312, 1635.9383544921875)",0
"(1729.400634765625, 1634.398681640625)",0
"(5649.5419921875, 1633.230712890625)",11
"(612.2802734375, 1630.3421630859375)",0
"(4563.2705078125, 1626.9366455078125)",12
"(5848.451171875, 1624.19580078125)",11
"(952.5066528320312, 1623.32177734375)",0
"(584.5107421875, 1623.513916015625)",0
"(5337.255859375, 1625.2191162109375)",12
"(5145.3876953125, 1622.69921875)",12
"(5183.2080078125, 1621.48828125)",12
"(4878.00048828125, 1622.0396728515625)",12
"(4798.1357421875, 1617.3604736328125)",12
"(5969.3994140625, 1618.1868896484375)",11
"(5145.2626953125, 1618.91552734375)",12
"(4837.93994140625, 1617.02783203125)",12
"(4954.052734375, 1616.4024658203125)",12
"(5455.5673828125, 1616.137939453125)",12
"(5419.87060546875, 1612.545654296875)",12
"(5262.86328125, 1611.89990234375)",12
"(4094.854248046875, 1610.89111328125)",12
"(4601.2802734375, 1608.6981201171875)",12
"(4918.4560546875, 1607.07080078125)",12
"(1618.2784423828125, 1606.6153564453125)",0
"(5890.626953125, 1605.19384765625)",11
"(5227.96435546875, 1606.30859375)",12
"(1501.0257568359375, 1602.7724609375)",0
"(478.8099365234375, 1601.9036865234375)",0
"(4877.77783203125, 1601.2967529296875)",12
"(4566.8505859375, 1599.515380859375)",12
"(4839.72802734375, 1598.35546875)",12
"(5817.2392578125, 1595.2576904296875)",11
"(1816.3511962890625, 1594.2930908203125)",0
"(5150.158203125, 1592.7850341796875)",12
"(5653.396484375, 1591.5927734375)",11
"(1853.8416748046875, 1591.6796875)",0
"(5113.61474609375, 1590.9825439453125)",12
"(5896.9169921875, 1582.690673828125)",11
"(5269.3955078125, 1584.6527099609375)",12
"(4957.20068359375, 1590.3291015625)",12
"(4604.525390625, 1585.1024169921875)",12
"(4290.73388671875, 1585.1256103515625)",12
"(4098.619140625, 1583.9139404296875)",12
"(5076.65380859375, 1581.18798828125)",12
"(5502.78466796875, 1583.4246826171875)",12
"(5390.8564453125, 1579.2913818359375)",12
"(4218.837890625, 1577.7369384765625)",12
"(5223.79931640625, 1577.4189453125)",12
"(4884.9287109375, 1577.4786376953125)",12
"(4570.4990234375, 1577.2774658203125)",12
"(5188.5458984375, 1572.99462890625)",12
"(5002.00439453125, 1572.180908203125)",12
"(4843.5478515625, 1573.5894775390625)",12
"(4526.22607421875, 1573.78857421875)",12
"(314.5466003417969, 1571.3463134765625)",0
"(5982.94482421875, 1570.6796875)",11
"(5745.87158203125, 1566.69873046875)",11
"(4959.666015625, 1566.078369140625)",12
"(5315.70751953125, 1563.2923583984375)",12
"(1559.11767578125, 1562.0753173828125)",0
"(5271.11181640625, 1560.814453125)",12
"(5543.61572265625, 1557.9705810546875)",12
"(4926.59326171875, 1559.416259765625)",12
"(1614.5433349609375, 1554.9349365234375)",0
"(5388.92822265625, 1553.6671142578125)",12
"(4066.087158203125, 1554.895751953125)",12
"(5076.20361328125, 1553.1312255859375)",12
"(1455.4083251953125, 1552.0892333984375)",0
"(5195.560546875, 1552.0811767578125)",12
"(5039.90966796875, 1549.9122314453125)",12
"(4535.3037109375, 1548.3480224609375)",12
"(5663.29150390625, 1549.0408935546875)",11
"(4689.40771484375, 1547.57373046875)",12
"(1751.412353515625, 1547.347900390625)",0
"(5356.78271484375, 1545.2408447265625)",12
"(5003.21484375, 1545.113037109375)",12
"(5159.00390625, 1543.471435546875)",12
"(1907.1544189453125, 1544.4017333984375)",0
"(1602.745849609375, 1543.704833984375)",0
"(5946.72216796875, 1540.77392578125)",11
"(4300.44580078125, 1541.1314697265625)",12
"(352.230224609375, 1540.038818359375)",0
"(4962.390625, 1541.224853515625)",12
"(5706.24951171875, 1535.63671875)",11
"(1830.4642333984375, 1538.7113037109375)",0
"(5435.57861328125, 1535.25)",12
"(5120.5126953125, 1535.44921875)",12
"(4928.74755859375, 1533.1881103515625)",12
"(4265.56396484375, 1530.6480712890625)",12
"(5396.04736328125, 1530.0234375)",12
"(1679.018310546875, 1530.3292236328125)",0
"(300.657958984375, 1527.875244140625)",0
"(1794.8917236328125, 1525.4901123046875)",0
"(666.5040893554688, 1527.3414306640625)",0
"(5910.6826171875, 1530.63525390625)",11
"(4732.94482421875, 1526.825927734375)",12
"(5562.97314453125, 1526.185791015625)",12
"(1491.141845703125, 1525.4212646484375)",0
"(4891.88134765625, 1525.50732421875)",12
"(5167.1015625, 1520.091552734375)",12
"(5516.5859375, 1517.4898681640625)",12
"(1757.5709228515625, 1518.0181884765625)",0
"(5670.23291015625, 1517.958251953125)",11
"(5321.03515625, 1516.727294921875)",12
"(4966.7880859375, 1514.236083984375)",12
"(4153.64111328125, 1511.08935546875)",12
"(5483.22802734375, 1507.8680419921875)",12
"(4933.70751953125, 1508.983154296875)",12
"(1872.8665771484375, 1509.073486328125)",0
"(4227.6474609375, 1503.673583984375)",12
"(4112.47900390625, 1508.8778076171875)",12
"(4190.328125, 1502.3480224609375)",12
"(4582.04248046875, 1498.7972412109375)",12
"(1332.1611328125, 1498.405517578125)",0
"(4350.53125, 1495.280029296875)",12
"(5320.732421875, 1491.4527587890625)",12
"(4817.16552734375, 1490.8087158203125)",12
"(4153.47509765625, 1492.662109375)",12
"(1766.19091796875, 1490.901611328125)",0
"(504.6159973144531, 1492.85302734375)",0
"(5758.3955078125, 1493.89208984375)",11
"(1528.2734375, 1492.525146484375)",0
"(5292.646484375, 1488.6170654296875)",12
"(5133.0791015625, 1487.9752197265625)",12
"(5437.27783203125, 1486.9072265625)",12
"(5667.88818359375, 1484.029541015625)",11
"(4937.45703125, 1484.4637451171875)",12
"(272.826416015625, 1485.092041015625)",0
"(1875.5601806640625, 1484.4991455078125)",0
"(5514.18115234375, 1482.276123046875)",12
"(5406.1328125, 1476.2047119140625)",12
"(5093.06201171875, 1479.7320556640625)",12
"(5877.3232421875, 1478.55908203125)",11
"(5563.8154296875, 1479.67578125)",12
"(4863.04931640625, 1475.6058349609375)",12
"(4737.58544921875, 1477.6824951171875)",12
"(5171.5556640625, 1473.016845703125)",12
"(4544.1103515625, 1470.1903076171875)",12
"(4194.9150390625, 1471.679443359375)",12
"(4353.61376953125, 1467.81982421875)",12
"(565.5435180664062, 1467.5904541015625)",0
"(5840.72021484375, 1469.2042236328125)",11
"(5482.93408203125, 1467.2333984375)",12
"(5016.3515625, 1468.9498291015625)",12
"(4152.2001953125, 1463.2720947265625)",12
"(338.3811950683594, 1461.1600341796875)",0
"(5763.7041015625, 1461.0010986328125)",11
"(1339.8577880859375, 1462.124267578125)",0
"(4942.7109375, 1458.25)",12
"(1531.2152099609375, 1457.1077880859375)",0
"(5722.7978515625, 1454.4442138671875)",11
"(5413.1435546875, 1453.3448486328125)",12
"(5101.20751953125, 1454.897705078125)",12
"(4745.34423828125, 1450.9002685546875)",12
"(5220.27099609375, 1449.17578125)",12
"(4550.27490234375, 1448.0062255859375)",12
"(1506.8944091796875, 1448.677734375)",0
"(5373.115234375, 1446.4520263671875)",12
"(5024.861328125, 1447.14306640625)",12
"(5844.048828125, 1443.736328125)",11
"(4196.98828125, 1445.6529541015625)",12
"(1629.4423828125, 1441.814208984375)",0
"(4868.0654296875, 1442.7236328125)",12
"(5989.11181640625, 1439.296630859375)",11
"(5141.404296875, 1440.704345703125)",12
"(4163.83349609375, 1440.6224365234375)",12
"(1452.7764892578125, 1438.613525390625)",0
"(4827.447265625, 1436.5152587890625)",12
"(1011.1194458007812, 1433.9139404296875)",0
"(5101.732421875, 1431.7012939453125)",12
"(5263.9130859375, 1429.6558837890625)",12
"(5415.17333984375, 1430.0609130859375)",12
"(4909.05908203125, 1428.136962890625)",12
"(3883.156494140625, 1428.9541015625)",12
"(4123.552734375, 1427.2364501953125)",12
"(4087.589111328125, 1426.30859375)",12
"(5377.17236328125, 1424.025390625)",12
"(5222.10595703125, 1424.3443603515625)",12
"(1856.0167236328125, 1424.9635009765625)",0
"(1377.779052734375, 1423.8115234375)",0
"(1344.048828125, 1423.3590087890625)",0
"(5183.103515625, 1418.435546875)",12
"(1971.610595703125, 1421.2763671875)",0
"(4869.91845703125, 1419.0712890625)",12
"(5882.76611328125, 1416.970458984375)",11
"(4673.732421875, 1415.5660400390625)",12
"(5334.044921875, 1415.2337646484375)",12
"(5301.15283203125, 1413.056396484375)",12
"(5150.08447265625, 1412.356689453125)",12
"(5457.212890625, 1411.4031982421875)",12
"(1272.00244140625, 1408.956298828125)",0
"(4637.77197265625, 1408.8355712890625)",12
"(4126.59033203125, 1407.3236083984375)",12
"(5419.0380859375, 1405.40625)",12
"(1247.8826904296875, 1404.6181640625)",0
"(684.2275390625, 1403.3818359375)",0
"(4917.3369140625, 1401.4437255859375)",12
"(5534.7158203125, 1401.630126953125)",12
"(5071.02197265625, 1400.1878662109375)",12
"(12.647773742675781, 1400.035888671875)",0
"(4714.9638671875, 1400.301025390625)",12
"(4598.166015625, 1398.903076171875)",12
"(4054.12353515625, 1396.650634765625)",12
"(5696.52392578125, 1399.1475830078125)",11
"(4562.361328125, 1397.317626953125)",12
"(1193.115966796875, 1395.123046875)",0
"(5887.73876953125, 1395.3558349609375)",11
"(5849.40869140625, 1392.721435546875)",11
"(5032.537109375, 1394.69775390625)",12
"(4206.96826171875, 1394.0662841796875)",12
"(3893.421142578125, 1389.6036376953125)",12
"(1977.856201171875, 1391.4232177734375)",0
"(5303.38916015625, 1386.97021484375)",12
"(5457.82421875, 1385.7213134765625)",12
"(5151.9365234375, 1386.1107177734375)",12
"(1329.6409912109375, 1383.2786865234375)",0
"(5271.02392578125, 1381.5308837890625)",12
"(4097.5849609375, 1379.269287109375)",12
"(5224.8095703125, 1374.81103515625)",12
"(746.4907836914062, 1378.034912109375)",0
"(5705.439453125, 1372.5992431640625)",11
"(532.4273681640625, 1369.2435302734375)",0
"(4211.54345703125, 1371.4090576171875)",12
"(1866.4095458984375, 1371.7763671875)",0
"(4062.080078125, 1369.487548828125)",12
"(886.9334106445312, 1369.8277587890625)",0
"(1083.7889404296875, 1368.3658447265625)",0
"(1057.541015625, 1367.3353271484375)",0
"(5157.5166015625, 1366.2344970703125)",12
"(4995.99609375, 1364.771240234375)",12
"(4335.44091796875, 1365.019287109375)",12
"(5507.2822265625, 1363.121337890625)",12
"(4801.7333984375, 1359.8690185546875)",12
"(1981.861328125, 1363.00439453125)",0
"(5308.10791015625, 1363.09521484375)",12
"(5823.59130859375, 1359.2490234375)",11
"(4168.67724609375, 1361.1650390625)",12
"(1831.4017333984375, 1360.096923828125)",0
"(4955.72900390625, 1358.20849609375)",12
"(5111.544921875, 1356.0185546875)",12
"(4609.52587890625, 1356.19677734375)",12
"(5427.16357421875, 1354.933349609375)",12
"(5274.87890625, 1355.396728515625)",12
"(3897.2109375, 1353.5291748046875)",12
"(5075.9013671875, 1352.069580078125)",12
"(4415.83642578125, 1351.0172119140625)",12
"(1901.5450439453125, 1352.7745361328125)",0
"(1391.281005859375, 1351.5504150390625)",0
"(5390.96630859375, 1350.4541015625)",12
"(978.2771606445312, 1350.284912109375)",0
"(5232.322265625, 1348.7235107421875)",12
"(1365.750732421875, 1346.57568359375)",0
"(2018.485107421875, 1346.7520751953125)",0
"(951.1436767578125, 1346.6845703125)",0
"(5192.45458984375, 1343.8843994140625)",12
"(1532.10302734375, 1342.4632568359375)",0
"(4174.9296875, 1337.8792724609375)",12
"(4141.61328125, 1334.137451171875)",12
"(1722.8326416015625, 1335.75146484375)",0
"(898.1250610351562, 1334.084228515625)",0
"(4295.681640625, 1334.5718994140625)",12
"(5713.2841796875, 1335.0838623046875)",11
"(5591.86962890625, 1333.0706787109375)",12
"(1503.427734375, 1334.8165283203125)",0
"(4613.1982421875, 1327.294189453125)",12
"(5080.80615234375, 1327.3773193359375)",12
"(1235.66455078125, 1327.7298583984375)",0
"(4257.947265625, 1327.7818603515625)",12
"(5497.578125, 1325.7845458984375)",12
"(5929.783203125, 1322.5927734375)",11
"(4067.120849609375, 1323.092041015625)",12
"(4925.228515625, 1322.3675537109375)",12
"(5892.7041015625, 1318.4609375)",11
"(1720.6695556640625, 1319.3929443359375)",0
"(847.3778076171875, 1321.3460693359375)",0
"(4223.03076171875, 1318.7314453125)",12
"(817.3141479492188, 1317.7061767578125)",0
"(5866.0947265625, 1315.390625)",11
"(5202.8349609375, 1314.944580078125)",12
"(4186.408203125, 1316.0870361328125)",12
"(5316.93359375, 1313.5489501953125)",12
"(1892.1241455078125, 1315.306396484375)",0
"(5829.9931640625, 1311.0565185546875)",11
"(4383.72119140625, 1312.048583984375)",12
"(439.47589111328125, 1311.928955078125)",0
"(4338.724609375, 1311.364501953125)",12
"(5284.4833984375, 1310.906005859375)",12
"(4292.28076171875, 1307.1190185546875)",12
"(1731.983154296875, 1308.5816650390625)",0
"(1315.4619140625, 1304.80517578125)",0
"(4178.6455078125, 1307.751953125)",12
"(765.809326171875, 1304.75341796875)",0
"(574.1344604492188, 1303.732421875)",0
"(4145.10107421875, 1307.88134765625)",12
"(4112.0166015625, 1303.6236572265625)",12
"(5722.44287109375, 1301.830810546875)",11
"(5406.48583984375, 1301.5072021484375)",12
"(5246.99560546875, 1300.5931396484375)",12
"(3951.20849609375, 1299.739013671875)",12
"(2069.093994140625, 1302.3262939453125)",0
"(734.9793090820312, 1298.962646484375)",0
"(1782.274169921875, 1297.6884765625)",0
"(5048.24560546875, 1297.2857666015625)",12
"(1696.2979736328125, 1301.1146240234375)",0
"(4893.81884765625, 1296.5614013671875)",12
"(1104.43017578125, 1297.2696533203125)",0
"(5205.3818359375, 1295.343994140625)",12
"(1079.1295166015625, 1293.4462890625)",0
"(4581.14111328125, 1292.0589599609375)",12
"(5169.1201171875, 1288.2313232421875)",12
"(4224.05078125, 1290.436767578125)",12
"(5560.4072265625, 1287.573974609375)",12
"(5326.58837890625, 1286.769775390625)",12
"(1776.6488037109375, 1287.59375)",0
"(1045.294677734375, 1287.6610107421875)",0
"(4038.86279296875, 1286.5738525390625)",12
"(1993.796875, 1287.65673828125)",0
"(3878.461181640625, 1282.6204833984375)",12
"(4974.08642578125, 1282.9091796875)",12
"(1530.38427734375, 1287.1397705078125)",0
"(1022.9117431640625, 1284.339111328125)",0
"(5126.6650390625, 1283.35107421875)",12
"(5910.58935546875, 1282.064208984375)",11
"(5521.455078125, 1281.093994140625)",12
"(4658.8232421875, 1282.1741943359375)",12
"(1729.0577392578125, 1282.7158203125)",0
"(4152.8935546875, 1284.5006103515625)",12
"(4271.61669921875, 1279.5394287109375)",12
"(4933.97705078125, 1276.4281005859375)",12
"(4780.35693359375, 1277.156982421875)",12
"(5248.904296875, 1277.50439453125)",12
"(3955.348388671875, 1275.6717529296875)",12
"(1714.7864990234375, 1275.6641845703125)",0
"(5800.31640625, 1272.611083984375)",11
"(4078.083740234375, 1272.7908935546875)",12
"(1450.2557373046875, 1270.93994140625)",0
"(5053.943359375, 1270.837646484375)",12
"(4230.31494140625, 1269.614990234375)",12
"(582.5892333984375, 1267.5394287109375)",0
"(5482.8193359375, 1269.73974609375)",12
"(4192.16796875, 1267.1807861328125)",12
"(4699.90625, 1266.04638671875)",12
"(5213.8798828125, 1268.196044921875)",12
"(4042.70068359375, 1264.4132080078125)",12
"(1419.67431640625, 1264.9580078125)",0
"(556.6969604492188, 1262.3809814453125)",0
"(5333.8740234375, 1266.1112060546875)",12
"(4977.1162109375, 1257.4534912109375)",12
"(5729.64599609375, 1262.4078369140625)",11
"(1812.0501708984375, 1262.9085693359375)",0
"(5293.78369140625, 1258.6058349609375)",12
"(3996.89013671875, 1261.2125244140625)",12
"(3918.875, 1259.285400390625)",12
"(5609.603515625, 1256.462158203125)",12
"(4663.673828125, 1256.6009521484375)",12
"(4158.51220703125, 1258.1380615234375)",12
"(5448.76611328125, 1257.6446533203125)",12
"(4391.56103515625, 1257.15283203125)",12
"(4310.05859375, 1256.6884765625)",12
"(5092.072265625, 1254.6220703125)",12
"(1971.934326171875, 1253.46875)",0
"(5910.029296875, 1254.14013671875)",11
"(4118.5283203125, 1254.948486328125)",12
"(1338.9989013671875, 1251.904541015625)",0
"(5498.96533203125, 1251.844970703125)",12
"(4081.894775390625, 1246.04248046875)",12
"(1537.049072265625, 1249.2569580078125)",0
"(1306.7120361328125, 1247.57470703125)",0
"(5881.49365234375, 1245.332763671875)",11
"(5219.68701171875, 1245.6484375)",12
"(4231.53076171875, 1244.9853515625)",12
"(5180.41455078125, 1240.9398193359375)",12
"(1513.7713623046875, 1243.5064697265625)",0
"(5013.74462890625, 1238.884765625)",12
"(5335.28564453125, 1239.49951171875)",12
"(4359.9716796875, 1238.9906005859375)",12
"(455.2577209472656, 1239.5513916015625)",0
"(1485.4490966796875, 1236.052978515625)",0
"(4121.6044921875, 1233.3162841796875)",12
"(1454.7049560546875, 1232.3424072265625)",0
"(4974.080078125, 1231.8798828125)",12
"(4159.8427734375, 1232.2850341796875)",12
"(5259.56884765625, 1228.54150390625)",12
"(1431.0379638671875, 1229.612060546875)",0
"(402.5509948730469, 1229.5185546875)",0
"(755.2583618164062, 1227.215087890625)",0
"(4086.209228515625, 1225.4083251953125)",12
"(1397.8514404296875, 1227.06298828125)",0
"(1972.2197265625, 1227.560791015625)",0
"(4237.62890625, 1222.22802734375)",12
"(1174.762451171875, 1222.011962890625)",0
"(5849.53173828125, 1219.4644775390625)",11
"(5222.390625, 1220.007568359375)",12
"(1144.8101806640625, 1216.3035888671875)",0
"(5021.927734375, 1215.8551025390625)",12
"(319.0098876953125, 1214.7825927734375)",0
"(4828.447265625, 1213.4666748046875)",12
"(4161.828125, 1214.4779052734375)",12
"(5345.60498046875, 1213.0855712890625)",12
"(4051.422607421875, 1209.385009765625)",12
"(294.439697265625, 1209.2476806640625)",0
"(5534.384765625, 1210.9737548828125)",12
"(4981.7568359375, 1208.224609375)",12
"(268.39349365234375, 1204.5543212890625)",0
"(1974.89111328125, 1202.1094970703125)",0
"(1064.454833984375, 1201.7547607421875)",0
"(5916.3046875, 1199.2548828125)",11
"(1879.334228515625, 1200.4427490234375)",0
"(5227.4775390625, 1197.41015625)",12
"(1488.535888671875, 1199.757568359375)",0
"(1459.7337646484375, 1196.478759765625)",0
"(2046.820556640625, 1194.666259765625)",0
"(4168.474609375, 1187.9644775390625)",12
"(5741.8818359375, 1187.414306640625)",11
"(1842.1551513671875, 1185.0567626953125)",0
"(5615.42578125, 1182.916748046875)",12
"(1151.7061767578125, 1178.3673095703125)",0
"(5577.1953125, 1177.1474609375)",12
"(4285.81884765625, 1180.3057861328125)",12
"(65.5205078125, 1166.8734130859375)",0
"(1735.819091796875, 1165.1251220703125)",0
"(1072.103515625, 1164.2479248046875)",0
"(1497.9332275390625, 1164.7930908203125)",0
"(1884.881103515625, 1164.195068359375)",0
"(4684.10546875, 1160.9267578125)",12
"(1471.0177001953125, 1160.422119140625)",0
"(1021.6956176757812, 1156.3170166015625)",0
"(1445.0904541015625, 1157.1580810546875)",0
"(1616.6038818359375, 1149.5672607421875)",0
"(1388.5621337890625, 1147.0045166015625)",0
"(5629.0458984375, 1143.00927734375)",12
"(721.4569702148438, 1142.2845458984375)",0
"(5592.181640625, 1140.7459716796875)",12
"(1891.3148193359375, 1135.7315673828125)",0
"(1505.9849853515625, 1127.9576416015625)",0
"(617.865478515625, 1122.3553466796875)",0
"(5869.08740234375, 1119.1793212890625)",11
"(5831.36376953125, 1118.3795166015625)",11
"(1944.3162841796875, 1120.0565185546875)",0
"(1700.8375244140625, 1116.225341796875)",0
"(5634.18896484375, 1110.8525390625)",12
"(1600.6900634765625, 1107.7056884765625)",0
"(1950.4256591796875, 1109.0201416015625)",0
"(1926.7828369140625, 1100.2755126953125)",0
"(1847.1871337890625, 1097.8822021484375)",0
"(1862.6572265625, 1095.3692626953125)",0
"(1540.540771484375, 1095.7381591796875)",0
"(1710.9451904296875, 1095.15673828125)",0
"(1900.592529296875, 1091.979248046875)",0
"(1484.791748046875, 1088.1220703125)",0
"(5803.3310546875, 1082.286865234375)",11
"(1232.863525390625, 1082.4609375)",0
"(5644.9873046875, 1080.2689208984375)",12
"(1751.5745849609375, 1078.41015625)",0
"(1602.4046630859375, 1073.1611328125)",0
"(955.1644287109375, 1066.6395263671875)",0
"(1934.5506591796875, 1062.543212890625)",0
"(904.7971801757812, 1059.4468994140625)",0
"(523.3743896484375, 1057.2506103515625)",0
"(1550.363525390625, 1058.9354248046875)",0
"(1848.267578125, 1045.078125)",0
"(1938.2406005859375, 1043.7493896484375)",0
"(1790.94677734375, 1031.95556640625)",0
"(1916.422607421875, 1022.776123046875)",0
"(1764.879638671875, 1025.13134765625)",0
"(1859.3936767578125, 1008.1975708007812)",0
"(1828.1019287109375, 1004.6759033203125)",0
"(1686.46728515625, 1004.4114379882812)",0
"(4814.43017578125, 1008.9608154296875)",12
"(1955.774169921875, 990.6351318359375)",0
"(538.7739868164062, 988.340576171875)",0
"(1747.5621337890625, 986.8196411132812)",0
"(1577.4560546875, 986.7667236328125)",0
"(1898.7247314453125, 978.6423950195312)",0
"(1811.7984619140625, 960.4636840820312)",0
"(1936.3662109375, 949.623046875)",0
"(1974.70947265625, 939.7009887695312)",0
"(1678.9588623046875, 927.9613037109375)",0
"(1973.407958984375, 920.9464111328125)",0
"(1621.8592529296875, 919.4989624023438)",0
"(1922.21533203125, 870.5426025390625)",0
"(386.5497131347656, 848.346923828125)",0
"(1936.5728759765625, 832.0232543945312)",0
"(2917.333740234375, 3979.453125)",6
"(959.2501831054688, 3980.318115234375)",0
"(112.9969253540039, 3970.47705078125)",0
"(777.7028198242188, 3969.88525390625)",0
"(340.7687072753906, 3965.422607421875)",0
"(43.048526763916016, 3955.298828125)",0
"(1259.7548828125, 3955.875244140625)",0
"(2645.89306640625, 3947.6923828125)",6
"(637.0853271484375, 3954.511962890625)",0
"(583.7210693359375, 3949.5107421875)",0
"(2698.94921875, 3945.420654296875)",6
"(204.70599365234375, 3940.447509765625)",0
"(1096.3660888671875, 3926.962890625)",0
"(894.9776000976562, 3925.287353515625)",0
"(68.22801208496094, 3916.31640625)",0
"(2715.135986328125, 3917.5341796875)",6
"(1385.4503173828125, 3912.2724609375)",0
"(595.2786865234375, 3909.706298828125)",0
"(799.5516357421875, 3906.019775390625)",0
"(1177.9046630859375, 3903.824951171875)",0
"(2587.25048828125, 3896.337646484375)",6
"(2819.059814453125, 3890.7421875)",6
"(654.4210205078125, 3879.703369140625)",0
"(1203.6856689453125, 3875.3349609375)",0
"(808.2201538085938, 3874.632080078125)",0
"(66.99626159667969, 3876.949462890625)",0
"(333.9378662109375, 3869.08544921875)",0
"(16.371570587158203, 3865.287109375)",0
"(1005.4810791015625, 3864.92578125)",0
"(195.1917724609375, 3864.015380859375)",0
"(1290.5361328125, 3860.322998046875)",0
"(1298.3973388671875, 3854.912353515625)",0
"(928.0498657226562, 3850.390869140625)",0
"(479.55712890625, 3847.82666015625)",0
"(528.1408081054688, 3843.1474609375)",0
"(679.5158081054688, 3843.5673828125)",0
"(1400.4764404296875, 3835.243408203125)",0
"(23.938814163208008, 3825.2529296875)",0
"(127.03680419921875, 3811.875)",0
"(922.2657470703125, 3809.972900390625)",0
"(717.4705200195312, 3808.81689453125)",0
"(894.5912475585938, 3806.039306640625)",0
"(359.00616455078125, 3801.301513671875)",0
"(3030.80517578125, 3797.74267578125)",6
"(2598.533203125, 3796.84130859375)",0
"(1356.6220703125, 3790.922607421875)",0
"(683.8577270507812, 3792.16748046875)",0
"(825.9441528320312, 3788.318115234375)",0
"(217.92276000976562, 3785.815673828125)",0
"(210.6300811767578, 3788.990966796875)",0
"(791.27734375, 3781.23583984375)",0
"(900.5284423828125, 3778.572509765625)",0
"(1312.51220703125, 3779.647216796875)",0
"(160.7167510986328, 3771.489990234375)",0
"(143.27978515625, 3771.722412109375)",0
"(1239.004150390625, 3761.076904296875)",0
"(1084.225341796875, 3757.323974609375)",0
"(518.6116333007812, 3755.8505859375)",0
"(1201.0513916015625, 3741.6513671875)",0
"(228.8358917236328, 3746.552734375)",0
"(126.62835693359375, 3731.96337890625)",0
"(933.6299438476562, 3732.10888671875)",0
"(560.5490112304688, 3733.06298828125)",0
"(7.743006706237793, 3728.36962890625)",0
"(1237.900390625, 3723.0615234375)",0
"(55.17498016357422, 3710.371826171875)",0
"(1203.2164306640625, 3709.654052734375)",0
"(793.6290893554688, 3708.69970703125)",0
"(1373.4210205078125, 3691.983154296875)",0
"(359.93267822265625, 3698.955322265625)",0
"(541.7236328125, 3692.5888671875)",0
"(496.191162109375, 3687.821533203125)",0
"(5881.71142578125, 3683.421875)",8
"(672.1378173828125, 3676.47265625)",0
"(238.1457061767578, 3671.300537109375)",0
"(88.87653350830078, 3668.78955078125)",0
"(758.497802734375, 3655.789794921875)",0
"(1262.6990966796875, 3650.076416015625)",0
"(695.9639282226562, 3646.440185546875)",0
"(1029.020263671875, 3637.375732421875)",0
"(95.44415283203125, 3638.84228515625)",0
