keypoints,label
"(5050.08642578125, 2893.676025390625)",12
"(4760.6123046875, 2893.791259765625)",12
"(5205.22509765625, 2890.64404296875)",12
"(5416.67529296875, 2889.86279296875)",12
"(5034.29638671875, 2887.117919921875)",12
"(950.8407592773438, 2888.416748046875)",0
"(344.4302978515625, 2887.592041015625)",0
"(1891.838623046875, 2886.00244140625)",0
"(5168.25830078125, 2885.36767578125)",12
"(3204.314208984375, 2884.774658203125)",12
"(1782.90380859375, 2884.48828125)",0
"(1698.927734375, 2886.650634765625)",0
"(1403.1722412109375, 2884.41796875)",0
"(5005.703125, 2884.03857421875)",12
"(4878.5048828125, 2886.21728515625)",12
"(1092.03369140625, 2881.493408203125)",0
"(5743.4873046875, 2880.575927734375)",11
"(3436.78857421875, 2878.337890625)",12
"(1375.6014404296875, 2878.334716796875)",0
"(4558.78857421875, 2880.8037109375)",12
"(1064.361328125, 2876.42236328125)",0
"(1549.3387451171875, 2880.314208984375)",0
"(5870.1962890625, 2877.20361328125)",11
"(447.1417541503906, 2877.517822265625)",0
"(1658.1116943359375, 2876.552001953125)",0
"(1210.670654296875, 2875.854248046875)",0
"(4518.61083984375, 2873.629638671875)",12
"(118.543212890625, 2873.6015625)",0
"(5246.97021484375, 2872.711669921875)",12
"(4358.982421875, 2872.997314453125)",12
"(4638.95361328125, 2869.864990234375)",12
"(3556.11865234375, 2871.94921875)",12
"(5830.322265625, 2868.57861328125)",11
"(1523.4659423828125, 2870.149169921875)",0
"(4929.2255859375, 2870.33056640625)",12
"(4763.9423828125, 2867.62451171875)",12
"(271.69708251953125, 2868.47021484375)",0
"(93.9164810180664, 2866.906005859375)",0
"(5041.13916015625, 2865.232666015625)",12
"(408.8403625488281, 2864.615478515625)",0
"(1018.7380981445312, 2863.678955078125)",0
"(5213.24365234375, 2863.95849609375)",12
"(3516.640625, 2862.424560546875)",12
"(1602.6280517578125, 2862.283935546875)",0
"(5331.146484375, 2861.227783203125)",12
"(4726.96826171875, 2860.432861328125)",12
"(3999.186767578125, 2861.79248046875)",12
"(3715.172119140625, 2861.216064453125)",12
"(371.014404296875, 2865.623291015625)",0
"(4887.3115234375, 2861.357177734375)",12
"(4478.8408203125, 2861.418212890625)",12
"(724.831298828125, 2859.650146484375)",0
"(5013.2490234375, 2859.88623046875)",12
"(1482.3099365234375, 2857.817626953125)",0
"(5747.16845703125, 2855.777099609375)",11
"(4437.62060546875, 2857.489013671875)",12
"(1745.6292724609375, 2854.80615234375)",0
"(692.9772338867188, 2856.5576171875)",0
"(4845.48291015625, 2855.765625)",12
"(4398.97412109375, 2853.449951171875)",12
"(1278.7777099609375, 2847.7529296875)",0
"(1440.874267578125, 2852.7412109375)",0
"(350.5914306640625, 2849.682373046875)",0
"(5872.19091796875, 2847.71240234375)",11
"(4362.435546875, 2847.404541015625)",12
"(3266.6826171875, 2847.08349609375)",12
"(1102.0240478515625, 2849.517822265625)",0
"(5252.4091796875, 2846.9306640625)",12
"(4200.8173828125, 2842.41455078125)",12
"(5713.302734375, 2841.86328125)",11
"(5401.2392578125, 2842.185302734375)",12
"(3231.087890625, 2844.185546875)",12
"(5966.416015625, 2840.7470703125)",11
"(3601.541259765625, 2840.891357421875)",12
"(1790.6492919921875, 2838.439208984375)",0
"(1382.639404296875, 2840.824951171875)",0
"(1249.078369140625, 2843.865234375)",0
"(5836.6025390625, 2840.47119140625)",11
"(4605.958984375, 2839.234619140625)",12
"(5215.83837890625, 2839.06103515625)",12
"(4037.787353515625, 2841.006591796875)",12
"(3194.74267578125, 2838.37548828125)",12
"(1219.5721435546875, 2837.267333984375)",0
"(5780.71240234375, 2835.391845703125)",11
"(4884.439453125, 2832.697509765625)",12
"(3561.51806640625, 2836.472900390625)",12
"(1592.1583251953125, 2833.970458984375)",0
"(1051.966064453125, 2836.27685546875)",0
"(4769.15576171875, 2836.0712890625)",12
"(4732.14892578125, 2836.202880859375)",12
"(3164.575927734375, 2833.609130859375)",12
"(1355.0494384765625, 2833.279541015625)",0
"(5312.443359375, 2831.431640625)",12
"(4445.64013671875, 2832.109619140625)",12
"(5103.77392578125, 2830.887939453125)",12
"(4566.5927734375, 2832.107421875)",12
"(5876.4384765625, 2826.753662109375)",11
"(4405.62109375, 2829.31201171875)",12
"(2878.1533203125, 2827.48779296875)",12
"(4694.150390625, 2827.783203125)",12
"(3970.255615234375, 2827.341064453125)",12
"(241.24713134765625, 2826.5673828125)",0
"(5753.77783203125, 2825.757080078125)",11
"(3761.516845703125, 2826.015380859375)",12
"(3526.72998046875, 2822.31689453125)",12
"(859.9937133789062, 2823.65380859375)",0
"(3721.5615234375, 2821.48486328125)",12
"(5557.0029296875, 2820.358154296875)",12
"(4650.701171875, 2820.91455078125)",12
"(5841.8388671875, 2817.075927734375)",11
"(3484.506591796875, 2821.798095703125)",12
"(5973.5361328125, 2815.510009765625)",11
"(5262.6064453125, 2815.2861328125)",12
"(4776.4169921875, 2819.8203125)",12
"(1904.47216796875, 2815.162353515625)",0
"(680.2296752929688, 2814.163818359375)",0
"(5061.02490234375, 2814.505615234375)",12
"(807.4357299804688, 2813.710693359375)",0
"(4735.82470703125, 2812.815185546875)",12
"(3643.930908203125, 2812.8056640625)",12
"(1110.962158203125, 2813.38671875)",0
"(942.6790771484375, 2811.526611328125)",0
"(5934.017578125, 2810.459716796875)",11
"(5046.31201171875, 2812.10595703125)",12
"(5350.826171875, 2811.284912109375)",12
"(1634.4110107421875, 2811.243896484375)",0
"(5220.27294921875, 2808.814697265625)",12
"(4444.3671875, 2807.9677734375)",12
"(5307.24267578125, 2808.191650390625)",12
"(4610.1962890625, 2811.194580078125)",12
"(1490.5863037109375, 2807.910400390625)",0
"(5177.4150390625, 2798.199951171875)",12
"(4699.2255859375, 2804.968505859375)",12
"(4411.03955078125, 2807.732177734375)",12
"(1759.0477294921875, 2803.701904296875)",0
"(1253.097900390625, 2807.87158203125)",0
"(1088.47412109375, 2805.45263671875)",0
"(5264.25634765625, 2801.75390625)",12
"(5022.5888671875, 2803.19287109375)",12
"(1604.1058349609375, 2801.349609375)",0
"(460.52972412109375, 2800.483154296875)",0
"(4377.35546875, 2797.99365234375)",12
"(2971.398681640625, 2797.072021484375)",12
"(5139.47509765625, 2795.98828125)",12
"(3406.326416015625, 2797.552734375)",12
"(4942.841796875, 2793.685302734375)",12
"(3566.989501953125, 2794.035888671875)",12
"(4209.6142578125, 2790.9375)",12
"(4609.68994140625, 2781.163818359375)",12
"(403.74072265625, 2789.14013671875)",0
"(3530.7177734375, 2787.14453125)",12
"(1637.1419677734375, 2789.878662109375)",0
"(5353.16162109375, 2784.287841796875)",12
"(5807.10009765625, 2783.476318359375)",11
"(3489.409423828125, 2786.543701171875)",12
"(4743.70458984375, 2782.091064453125)",12
"(3699.210693359375, 2781.736083984375)",12
"(4417.86279296875, 2780.29248046875)",12
"(1492.30712890625, 2778.97412109375)",0
"(978.1793212890625, 2778.541748046875)",0
"(4698.4541015625, 2775.583740234375)",12
"(1425.012939453125, 2775.32470703125)",0
"(4540.10546875, 2773.614013671875)",12
"(1121.515869140625, 2774.429931640625)",0
"(792.7344360351562, 2773.28759765625)",0
"(654.0974731445312, 2774.02392578125)",0
"(4380.42529296875, 2772.378662109375)",12
"(5897.48291015625, 2771.69580078125)",11
"(955.2706909179688, 2771.451416015625)",0
"(4094.835693359375, 2772.01806640625)",12
"(1402.461669921875, 2770.51513671875)",0
"(5815.5224609375, 2769.63623046875)",11
"(327.36224365234375, 2766.785888671875)",0
"(4661.650390625, 2768.56103515625)",12
"(4621.63134765625, 2763.9296875)",12
"(4341.09521484375, 2765.744873046875)",12
"(3614.284423828125, 2762.947265625)",12
"(1643.7960205078125, 2764.376708984375)",0
"(4745.951171875, 2759.951904296875)",12
"(899.8048706054688, 2759.66845703125)",0
"(602.5700073242188, 2760.872802734375)",0
"(4466.1484375, 2757.110595703125)",12
"(742.6643676757812, 2756.55322265625)",0
"(3453.250732421875, 2759.420166015625)",12
"(4142.134765625, 2759.341796875)",12
"(4451.52099609375, 2754.711181640625)",12
"(4424.552734375, 2754.762451171875)",12
"(5811.17529296875, 2754.354248046875)",11
"(713.404052734375, 2751.860107421875)",0
"(5769.451171875, 2751.919921875)",11
"(4834.90625, 2751.7861328125)",12
"(1179.978271484375, 2751.52490234375)",0
"(5316.56884765625, 2750.5771484375)",12
"(3571.458251953125, 2752.522705078125)",12
"(3940.2919921875, 2745.302001953125)",12
"(4263.11279296875, 2748.070068359375)",12
"(5897.60107421875, 2746.288818359375)",11
"(1151.35107421875, 2744.56884765625)",0
"(1296.8983154296875, 2744.496337890625)",0
"(987.9527587890625, 2743.01806640625)",0
"(390.8487243652344, 2744.201904296875)",0
"(4788.859375, 2741.182861328125)",12
"(5157.76416015625, 2743.471435546875)",12
"(4345.3603515625, 2739.747314453125)",12
"(1464.504638671875, 2738.478515625)",0
"(528.1499633789062, 2740.252685546875)",0
"(3373.720458984375, 2739.715087890625)",12
"(4504.69384765625, 2737.7978515625)",12
"(2920.05517578125, 2736.30322265625)",12
"(3903.2509765625, 2735.62255859375)",12
"(4026.01318359375, 2734.194580078125)",12
"(4185.12109375, 2734.769775390625)",12
"(4624.97314453125, 2737.3720703125)",12
"(5977.44677734375, 2728.308837890625)",11
"(4909.806640625, 2734.08642578125)",12
"(4467.46435546875, 2732.96923828125)",12
"(4143.4755859375, 2733.53466796875)",12
"(3334.438232421875, 2727.404052734375)",12
"(5471.32275390625, 2728.150390625)",12
"(773.9147338867188, 2726.886474609375)",0
"(5039.70458984375, 2727.809814453125)",12
"(4428.43359375, 2726.13427734375)",12
"(4709.80810546875, 2725.049072265625)",12
"(3813.951416015625, 2721.083984375)",12
"(3664.341796875, 2724.59521484375)",12
"(5905.05712890625, 2719.269287109375)",11
"(4836.14599609375, 2720.782958984375)",12
"(4552.24658203125, 2720.79931640625)",12
"(3468.02294921875, 2720.03271484375)",12
"(4221.67724609375, 2718.151611328125)",12
"(3624.14599609375, 2718.63671875)",12
"(4671.29443359375, 2718.572021484375)",12
"(420.7818603515625, 2714.1220703125)",0
"(4351.595703125, 2715.22412109375)",12
"(4794.4677734375, 2712.65234375)",12
"(3175.314453125, 2713.65185546875)",12
"(5401.9296875, 2711.98388671875)",12
"(3912.488525390625, 2712.4453125)",12
"(4955.16748046875, 2714.54052734375)",12
"(4184.3505859375, 2712.56005859375)",12
"(1018.4144287109375, 2712.691650390625)",0
"(96.1734619140625, 2711.1630859375)",0
"(4512.154296875, 2710.15087890625)",12
"(860.845703125, 2710.703857421875)",0
"(4922.232421875, 2706.566162109375)",12
"(5367.46533203125, 2706.140869140625)",12
"(4308.912109375, 2706.095703125)",12
"(1811.1124267578125, 2705.322265625)",0
"(4031.46533203125, 2709.48193359375)",12
"(969.3243408203125, 2704.06103515625)",0
"(4149.35888671875, 2707.009765625)",12
"(4469.8408203125, 2704.02197265625)",12
"(5172.34130859375, 2701.835205078125)",12
"(805.4758911132812, 2702.30126953125)",0
"(505.1254577636719, 2702.110595703125)",0
"(5333.06689453125, 2702.53369140625)",12
"(3743.501220703125, 2701.8662109375)",12
"(3217.0107421875, 2701.19677734375)",12
"(1135.4176025390625, 2701.854248046875)",0
"(4882.548828125, 2701.90478515625)",12
"(3866.419677734375, 2701.579833984375)",12
"(3385.699462890625, 2699.116455078125)",12
"(4717.5673828125, 2698.67724609375)",12
"(346.3931579589844, 2695.945068359375)",0
"(5906.50634765625, 2696.059814453125)",11
"(3506.304931640625, 2696.30615234375)",12
"(1493.097412109375, 2695.817626953125)",0
"(947.4583129882812, 2694.91650390625)",0
"(5000.35498046875, 2693.072998046875)",12
"(4553.56494140625, 2694.273193359375)",12
"(5437.5478515625, 2691.783447265625)",12
"(4397.3232421875, 2693.420654296875)",12
"(5733.5087890625, 2690.34521484375)",11
"(4228.6123046875, 2693.018798828125)",12
"(4516.44482421875, 2688.90283203125)",12
"(4355.39599609375, 2686.955322265625)",12
"(1927.65380859375, 2686.568603515625)",0
"(487.0858459472656, 2690.372802734375)",0
"(3663.674072265625, 2688.911865234375)",12
"(3472.65478515625, 2687.0732421875)",12
"(1817.60791015625, 2682.488525390625)",0
"(4193.06396484375, 2686.968505859375)",12
"(5256.56005859375, 2684.49560546875)",12
"(4962.345703125, 2685.063720703125)",12
"(5409.89794921875, 2683.792724609375)",12
"(5089.60595703125, 2685.031982421875)",12
"(3348.7802734375, 2684.223388671875)",12
"(3315.480712890625, 2683.710693359375)",12
"(5376.04638671875, 2679.436279296875)",12
"(4762.94140625, 2679.175537109375)",12
"(4637.71533203125, 2684.024658203125)",12
"(4153.90283203125, 2681.54443359375)",12
"(3431.559326171875, 2682.88916015625)",12
"(5173.7021484375, 2674.5458984375)",12
"(5050.57177734375, 2678.618896484375)",12
"(4924.4560546875, 2678.5)",12
"(4474.45458984375, 2678.734375)",12
"(4316.17138671875, 2680.490478515625)",12
"(3273.3173828125, 2678.763427734375)",12
"(1664.6031494140625, 2677.94384765625)",0
"(1404.259765625, 2679.020751953125)",0
"(1032.3673095703125, 2678.5029296875)",0
"(3991.5830078125, 2677.369873046875)",12
"(3829.270751953125, 2673.9814453125)",12
"(596.787109375, 2678.15283203125)",0
"(4886.52490234375, 2674.731201171875)",12
"(864.0352783203125, 2674.369384765625)",0
"(5334.2763671875, 2673.69873046875)",12
"(708.8389892578125, 2671.4873046875)",0
"(547.2057495117188, 2671.517578125)",0
"(4559.42041015625, 2671.884033203125)",12
"(3958.318115234375, 2672.525634765625)",12
"(1778.095458984375, 2670.3232421875)",0
"(5011.7158203125, 2671.7919921875)",12
"(4720.630859375, 2671.154296875)",12
"(1377.0302734375, 2670.842529296875)",0
"(3393.107421875, 2671.428466796875)",12
"(238.04957580566406, 2668.742919921875)",0
"(4235.59423828125, 2668.22900390625)",12
"(382.0059509277344, 2655.815185546875)",0
"(5291.95947265625, 2666.298095703125)",12
"(4522.26171875, 2665.46923828125)",12
"(818.7539672851562, 2662.382080078125)",0
"(4972.0615234375, 2664.097900390625)",12
"(4071.730712890625, 2664.384765625)",12
"(518.9955444335938, 2664.442626953125)",0
"(4850.11279296875, 2663.39892578125)",12
"(3791.622314453125, 2667.068359375)",12
"(3514.48876953125, 2662.509765625)",12
"(4683.56982421875, 2661.741943359375)",12
"(4962.2255859375, 2659.733154296875)",12
"(4640.78076171875, 2659.5576171875)",12
"(1351.2783203125, 2663.508544921875)",0
"(5258.72216796875, 2659.078857421875)",12
"(5095.06787109375, 2659.836669921875)",12
"(3753.090576171875, 2661.7548828125)",12
"(1709.0400390625, 2656.414306640625)",0
"(4479.69189453125, 2658.382568359375)",12
"(656.1099243164062, 2657.386962890625)",0
"(4927.6025390625, 2656.896484375)",12
"(4810.8408203125, 2656.753173828125)",12
"(4766.109375, 2652.139404296875)",12
"(3355.08740234375, 2657.129150390625)",12
"(927.1884765625, 2656.44775390625)",0
"(1326.994384765625, 2654.240966796875)",0
"(489.2557373046875, 2653.746826171875)",0
"(5380.7978515625, 2652.8388671875)",12
"(5211.92041015625, 2652.97265625)",12
"(5870.7138671875, 2652.03369140625)",11
"(3673.369873046875, 2652.108154296875)",12
"(5991.62255859375, 2650.13134765625)",11
"(5051.13720703125, 2650.037353515625)",12
"(4893.30078125, 2650.47216796875)",12
"(4281.79052734375, 2649.970703125)",12
"(3478.726806640625, 2651.017333984375)",12
"(1896.29931640625, 2649.56298828125)",0
"(5834.794921875, 2644.666748046875)",11
"(5342.19873046875, 2648.37353515625)",12
"(3325.6318359375, 2649.686767578125)",12
"(4000.328125, 2647.14892578125)",12
"(3960.366455078125, 2645.864990234375)",12
"(1412.6390380859375, 2648.202880859375)",0
"(442.129638671875, 2642.909912109375)",0
"(4854.68359375, 2642.408203125)",12
"(4728.53857421875, 2642.29638671875)",12
"(1783.731201171875, 2643.064453125)",0
"(1251.4033203125, 2641.514892578125)",0
"(5296.189453125, 2637.685546875)",12
"(4241.0087890625, 2640.059814453125)",12
"(5139.3388671875, 2634.772705078125)",12
"(4204.79248046875, 2638.151611328125)",12
"(3922.980712890625, 2635.5380859375)",12
"(4646.12646484375, 2635.376220703125)",12
"(550.4457397460938, 2632.654296875)",0
"(4325.3232421875, 2631.09326171875)",12
"(3595.533935546875, 2631.957763671875)",12
"(1716.8004150390625, 2630.14794921875)",0
"(855.5015258789062, 2632.810302734375)",0
"(5875.7568359375, 2629.357421875)",11
"(4166.7314453125, 2629.21533203125)",12
"(5677.15625, 2627.656005859375)",12
"(524.120361328125, 2627.333251953125)",0
"(59.79752731323242, 2625.919189453125)",0
"(5507.1015625, 2626.3955078125)",12
"(4493.5712890625, 2625.661865234375)",12
"(4449.5908203125, 2626.324462890625)",12
"(4608.71630859375, 2625.58349609375)",12
"(826.1644897460938, 2627.696533203125)",0
"(4124.2607421875, 2625.631591796875)",12
"(4006.8134765625, 2624.64794921875)",12
"(3558.8203125, 2626.66748046875)",12
"(1361.7379150390625, 2627.308837890625)",0
"(4093.55419921875, 2618.72265625)",12
"(4287.50390625, 2622.617919921875)",12
"(664.1407470703125, 2623.777099609375)",0
"(5191.17578125, 2619.845947265625)",12
"(5020.5537109375, 2619.030517578125)",12
"(3764.00830078125, 2619.10498046875)",12
"(4572.5830078125, 2617.214599609375)",12
"(634.7540893554688, 2615.447509765625)",0
"(4860.31689453125, 2616.36474609375)",12
"(3366.2861328125, 2616.737548828125)",12
"(1786.013671875, 2618.353759765625)",0
"(1306.21826171875, 2612.6982421875)",0
"(1121.542724609375, 2616.160400390625)",0
"(3333.969970703125, 2615.99267578125)",12
"(774.4271850585938, 2613.323974609375)",0
"(4818.935546875, 2611.9951171875)",12
"(4212.05859375, 2608.408447265625)",12
"(4690.81494140625, 2609.710205078125)",12
"(3930.513427734375, 2609.33056640625)",12
"(3680.460205078125, 2608.9873046875)",12
"(1868.7816162109375, 2608.197509765625)",0
"(1944.876220703125, 2606.684326171875)",0
"(4983.13037109375, 2607.55126953125)",12
"(4531.84716796875, 2607.9296875)",12
"(5104.39599609375, 2605.726318359375)",12
"(5394.81201171875, 2603.880615234375)",12
"(4944.01025390625, 2603.29345703125)",12
"(4781.92724609375, 2603.3115234375)",12
"(4493.890625, 2605.67529296875)",12
"(4048.33544921875, 2605.640869140625)",12
"(723.6264038085938, 2601.542724609375)",0
"(4175.59375, 2604.226806640625)",12
"(3640.612060546875, 2601.21728515625)",12
"(5090.53466796875, 2598.48291015625)",12
"(5686.2041015625, 2600.394775390625)",12
"(1495.9212646484375, 2599.976318359375)",0
"(420.2369384765625, 2599.73046875)",0
"(4288.62060546875, 2594.293212890625)",12
"(4017.081298828125, 2599.629638671875)",12
"(1050.828369140625, 2594.976318359375)",0
"(5809.603515625, 2590.93701171875)",11
"(4575.04296875, 2592.998291015625)",12
"(3974.2705078125, 2593.533203125)",12
"(4700.76953125, 2590.44677734375)",12
"(1793.919677734375, 2592.15087890625)",0
"(5191.47509765625, 2590.127197265625)",12
"(671.1030883789062, 2590.317626953125)",0
"(5310.3369140625, 2588.714599609375)",12
"(3566.390869140625, 2588.96728515625)",12
"(4091.887939453125, 2589.265380859375)",12
"(3938.450439453125, 2589.494140625)",12
"(3773.15966796875, 2588.052490234375)",12
"(1989.7421875, 2586.664306640625)",0
"(3529.812255859375, 2587.316162109375)",12
"(1346.7666015625, 2585.028076171875)",0
"(5478.4501953125, 2584.8408203125)",12
"(5436.744140625, 2583.744873046875)",12
"(4216.310546875, 2584.55712890625)",12
"(5513.10595703125, 2583.102294921875)",12
"(4539.0029296875, 2582.670654296875)",12
"(3367.22265625, 2585.22314453125)",12
"(3339.364990234375, 2583.342529296875)",12
"(4658.1044921875, 2582.627685546875)",12
"(997.2955932617188, 2581.0595703125)",0
"(5271.7373046875, 2582.389404296875)",12
"(854.9144287109375, 2582.0986328125)",0
"(5923.6396484375, 2581.759765625)",11
"(4826.40673828125, 2578.011474609375)",12
"(4500.05029296875, 2580.642578125)",12
"(3494.6259765625, 2578.607666015625)",12
"(5884.376953125, 2576.813720703125)",11
"(4945.12060546875, 2576.90087890625)",12
"(4181.87548828125, 2576.446533203125)",12
"(4783.51953125, 2575.644287109375)",12
"(4621.2900390625, 2574.710693359375)",12
"(3897.93994140625, 2575.802490234375)",12
"(3453.79443359375, 2574.103271484375)",12
"(3856.1123046875, 2571.776611328125)",12
"(1915.0196533203125, 2571.59814453125)",0
"(1290.8740234375, 2575.442138671875)",0
"(4744.8759765625, 2570.486083984375)",12
"(5031.40478515625, 2566.764892578125)",12
"(3654.88134765625, 2567.083984375)",12
"(2990.04443359375, 2566.831298828125)",12
"(1426.19677734375, 2567.379638671875)",0
"(4263.517578125, 2565.806640625)",12
"(427.04083251953125, 2564.047119140625)",0
"(5695.25732421875, 2561.233642578125)",12
"(4298.8623046875, 2564.294677734375)",12
"(570.5158081054688, 2564.662109375)",0
"(95.69099426269531, 2551.17724609375)",0
"(4546.7900390625, 2563.787841796875)",12
"(3410.25732421875, 2562.91357421875)",12
"(1400.3968505859375, 2561.084228515625)",0
"(4136.39599609375, 2566.175048828125)",12
"(3980.93310546875, 2565.704345703125)",12
"(1880.7601318359375, 2558.098388671875)",0
"(5277.984375, 2559.06787109375)",12
"(3945.5048828125, 2558.87744140625)",12
"(4059.659423828125, 2558.70166015625)",12
"(888.4972534179688, 2558.33544921875)",0
"(404.1700439453125, 2559.309814453125)",0
"(5152.34716796875, 2558.9248046875)",12
"(1054.2855224609375, 2558.078125)",0
"(1767.562255859375, 2557.98486328125)",0
"(5923.1923828125, 2556.06787109375)",11
"(4952.0986328125, 2552.177490234375)",12
"(4793.79736328125, 2551.5009765625)",12
"(81.16279602050781, 2552.12548828125)",0
"(3905.3125, 2552.445068359375)",12
"(5076.45361328125, 2547.834716796875)",12
"(3611.0908203125, 2551.156982421875)",12
"(1348.3819580078125, 2546.2939453125)",0
"(210.4615936279297, 2549.234130859375)",0
"(4626.58154296875, 2547.290771484375)",12
"(3574.540771484375, 2547.384521484375)",12
"(3782.1396484375, 2543.517333984375)",12
"(3375.8037109375, 2548.01123046875)",12
"(4754.43896484375, 2544.706298828125)",12
"(4307.22314453125, 2544.41552734375)",12
"(1920.30908203125, 2543.35986328125)",0
"(1324.953857421875, 2542.687744140625)",0
"(5484.86083984375, 2542.268310546875)",12
"(4917.255859375, 2542.09228515625)",12
"(4590.1845703125, 2539.479736328125)",12
"(3814.662841796875, 2545.799072265625)",12
"(186.96751403808594, 2542.267333984375)",0
"(5035.6064453125, 2539.721923828125)",12
"(3984.506103515625, 2541.89794921875)",12
"(3286.299560546875, 2538.204833984375)",12
"(157.41824340820312, 2538.366943359375)",0
"(3663.26806640625, 2539.290771484375)",12
"(3504.367919921875, 2537.841796875)",12
"(1696.30419921875, 2537.2421875)",0
"(809.4864501953125, 2537.745849609375)",0
"(3464.032958984375, 2533.76171875)",12
"(4224.53076171875, 2533.751953125)",12
"(5161.8173828125, 2532.560546875)",12
"(4549.55712890625, 2533.935302734375)",12
"(3949.143310546875, 2534.15478515625)",12
"(1888.7730712890625, 2528.351806640625)",0
"(1270.337890625, 2533.77294921875)",0
"(2999.497314453125, 2529.217041015625)",12
"(276.1744689941406, 2528.09228515625)",0
"(4067.1142578125, 2528.387939453125)",12
"(1662.686279296875, 2526.85888671875)",0
"(4025.682861328125, 2526.071533203125)",12
"(3907.58056640625, 2524.953369140625)",12
"(615.9002685546875, 2524.5244140625)",0
"(4798.6298828125, 2524.216796875)",12
"(4184.7333984375, 2524.70458984375)",12
"(1848.0810546875, 2523.81787109375)",0
"(3581.073974609375, 2524.102783203125)",12
"(244.76150512695312, 2522.091064453125)",0
"(3415.4892578125, 2520.35986328125)",12
"(3544.595703125, 2521.781982421875)",12
"(86.90274047851562, 2520.1005859375)",0
"(3990.9453125, 2517.08056640625)",12
"(4111.0400390625, 2515.717529296875)",12
"(3822.625732421875, 2511.83251953125)",12
"(3750.353515625, 2512.935302734375)",12
"(4314.228515625, 2510.81201171875)",12
"(5537.845703125, 2509.46826171875)",12
"(4268.2626953125, 2510.51220703125)",12
"(3350.4990234375, 2512.021728515625)",12
"(1359.7689208984375, 2510.826171875)",0
"(3319.656982421875, 2509.570068359375)",12
"(3707.0224609375, 2505.008056640625)",12
"(4841.7080078125, 2504.0205078125)",12
"(2076.21533203125, 2504.104248046875)",0
"(842.6058959960938, 2505.1552734375)",0
"(5129.35791015625, 2503.306396484375)",12
"(4220.4248046875, 2504.181640625)",12
"(1960.118408203125, 2502.467041015625)",0
"(1780.5341796875, 2504.23193359375)",0
"(4192.3984375, 2500.7255859375)",12
"(983.433837890625, 2501.919677734375)",0
"(162.52603149414062, 2500.99169921875)",0
"(5083.92822265625, 2496.616943359375)",12
"(308.58258056640625, 2497.747314453125)",0
"(3512.449462890625, 2497.845458984375)",12
"(795.79248046875, 2494.936767578125)",0
"(2038.68603515625, 2494.449462890625)",0
"(4473.5126953125, 2491.789306640625)",12
"(3476.059326171875, 2493.787841796875)",12
"(5211.86572265625, 2491.36376953125)",12
"(1255.524169921875, 2495.6826171875)",0
"(1096.512939453125, 2493.612060546875)",0
"(4319.037109375, 2492.1494140625)",12
"(3225.09423828125, 2491.1201171875)",12
"(1744.9525146484375, 2491.12548828125)",0
"(1821.335693359375, 2482.94580078125)",0
"(4597.81640625, 2486.43408203125)",12
"(769.8331298828125, 2486.717041015625)",0
"(5175.52392578125, 2480.797119140625)",12
"(4725.6923828125, 2483.0244140625)",12
"(64.1910400390625, 2483.676513671875)",0
"(4150.6591796875, 2488.891357421875)",12
"(5905.255859375, 2481.050048828125)",11
"(3391.24755859375, 2480.09326171875)",12
"(747.5186767578125, 2480.2333984375)",0
"(4229.74658203125, 2480.028564453125)",12
"(37.26673889160156, 2473.715576171875)",0
"(883.5816040039062, 2477.79248046875)",0
"(3330.892578125, 2475.892333984375)",12
"(5835.90673828125, 2473.211181640625)",11
"(5544.6904296875, 2471.9921875)",12
"(4523.259765625, 2470.893310546875)",12
"(4642.51953125, 2470.887451171875)",12
"(5948.46630859375, 2466.390869140625)",11
"(4002.08349609375, 2465.81298828125)",12
"(1136.0445556640625, 2464.39208984375)",0
"(5505.62255859375, 2464.88916015625)",12
"(1712.758544921875, 2464.29638671875)",0
"(4604.5634765625, 2461.888916015625)",12
"(4727.36279296875, 2461.329345703125)",12
"(3715.069580078125, 2461.82958984375)",12
"(1934.12744140625, 2460.6787109375)",0
"(5183.85107421875, 2460.1025390625)",12
"(3670.976806640625, 2461.96240234375)",12
"(3521.74658203125, 2460.490966796875)",12
"(3484.14599609375, 2458.5732421875)",12
"(374.4736022949219, 2459.45068359375)",0
"(639.5409545898438, 2454.93896484375)",0
"(3963.949951171875, 2456.354248046875)",12
"(4241.77490234375, 2455.158203125)",12
"(4083.919921875, 2453.695556640625)",12
"(3442.39404296875, 2447.854248046875)",12
"(1807.4395751953125, 2447.583251953125)",0
"(324.6722106933594, 2449.880126953125)",0
"(4045.614013671875, 2448.888427734375)",12
"(1403.4755859375, 2446.221923828125)",0
"(1976.35107421875, 2444.25537109375)",0
"(1059.588134765625, 2441.320556640625)",0
"(1862.080078125, 2441.88037109375)",0
"(4158.5009765625, 2439.544189453125)",12
"(1937.1641845703125, 2437.270751953125)",0
"(566.42333984375, 2435.44873046875)",0
"(4293.4697265625, 2438.07080078125)",12
"(1165.3031005859375, 2434.941162109375)",0
"(3336.338134765625, 2431.437255859375)",12
"(860.2432250976562, 2433.257080078125)",0
"(5512.1796875, 2430.26123046875)",12
"(4086.931396484375, 2431.4189453125)",12
"(3679.372314453125, 2426.310791015625)",12
"(1136.3104248046875, 2427.59375)",0
"(2021.1011962890625, 2427.3486328125)",0
"(3719.202392578125, 2426.829345703125)",12
"(4049.87646484375, 2423.571044921875)",12
"(1905.7720947265625, 2423.98486328125)",0
